Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
29,84,70,Sandy,Rice,27,13,47,20-20
37,87,61,Loamy,Rice,21,35,23,20-20
36,74,27,Red,Wheat,10,44,23,20-20
24,37,75,Sandy,Wheat,20,7,44,MOP
31,48,28,Black,Ground Nuts,5,23,43,Urea
25,67,30,Sandy,Maize,25,2,28,MOP
28,58,79,Red,Ground Nuts,15,13,26,20-20
39,52,41,Sandy,Maize,13,49,33,20-20
20,76,53,Black,Sugarcane,34,10,20,20-20
34,61,54,Sandy,Maize,41,44,44,28-28
25,39,32,Sandy,Sugarcane,35,37,0,DAP
38,56,30,Red,Sugarcane,21,27,9,DAP
37,78,79,Sandy,Maize,1,22,29,Urea
25,30,51,Sandy,Sugarcane,12,17,27,20-20
32,68,61,Loamy,Rice,10,19,41,20-20
20,58,78,Red,Sugarcane,11,32,29,20-20
32,88,34,Red,Rice,32,1,27,MOP
26,74,57,Red,Rice,21,38,28,20-20
34,32,20,Red,Rice,8,36,30,Urea
31,80,65,Sandy,Cotton,43,25,42,28-28
20,76,69,Black,Ground Nuts,6,1,40,Urea
34,66,43,Black,Cotton,16,2,3,DAP
23,60,62,Loamy,Sugarcane,9,19,48,Urea
32,40,59,Sandy,Ground Nuts,37,9,18,MOP
24,51,41,Red,Ground Nuts,38,41,9,DAP
21,47,22,Red,Ground Nuts,45,20,44,28-28
20,64,33,Black,Maize,24,39,30,20-20
35,35,21,Loamy,Sugarcane,26,8,33,MOP
25,32,51,Sandy,Cotton,29,1,40,MOP
35,34,67,Loamy,Ground Nuts,29,27,38,20-20
33,38,57,Sandy,Ground Nuts,42,2,41,MOP
22,57,52,Loamy,Wheat,33,15,43,20-20
34,48,65,Loamy,Ground Nuts,32,3,30,MOP
22,57,61,Red,Ground Nuts,31,22,10,20-20
21,56,25,Black,Wheat,41,29,35,28-28
20,42,60,Red,Sugarcane,11,37,43,20-20
28,67,58,Black,Cotton,40,12,43,28-28
28,72,44,Loamy,Rice,22,5,31,MOP
26,82,53,Sandy,Cotton,28,9,22,MOP
22,50,30,Red,Sugarcane,42,16,39,28-28
37,56,65,Sandy,Cotton,0,7,45,Urea
30,75,56,Red,Wheat,19,8,38,MOP
26,35,60,Red,Ground Nuts,9,33,2,Urea
28,67,26,Red,Ground Nuts,18,16,27,20-20
20,78,76,Sandy,Rice,22,42,24,20-20
33,40,65,Red,Sugarcane,20,49,27,20-20
39,76,78,Red,Ground Nuts,42,21,18,20-20
25,70,67,Red,Sugarcane,34,2,45,MOP
26,82,41,Sandy,Maize,47,40,18,20-20
29,46,67,Red,Rice,31,39,41,20-20
26,85,58,Sandy,Sugarcane,9,28,43,Urea
21,68,29,Black,Cotton,1,38,28,Urea
23,36,40,Red,Cotton,35,26,49,20-20
36,59,25,Loamy,Cotton,47,38,18,20-20
20,50,68,Black,Cotton,5,39,17,Urea
29,30,20,Sandy,Sugarcane,42,36,44,28-28
38,54,53,Loamy,Wheat,16,2,48,MOP
34,61,78,Sandy,Rice,14,18,23,20-20
29,88,33,Sandy,Cotton,35,33,37,20-20
38,86,55,Red,Sugarcane,23,13,15,20-20
31,37,46,Loamy,Ground Nuts,39,20,17,20-20
35,34,28,Sandy,Ground Nuts,28,1,40,MOP
28,59,74,Black,Sugarcane,49,9,12,MOP
34,80,25,Red,Cotton,13,41,3,DAP
36,37,50,Black,Maize,1,16,12,Urea
33,78,36,Black,Sugarcane,47,1,34,MOP
37,48,72,Red,Rice,21,26,3,DAP
21,73,62,Sandy,Rice,46,0,18,MOP
23,88,79,Black,Maize,5,49,23,Urea
37,84,55,Sandy,Ground Nuts,8,35,32,Urea
26,59,40,Sandy,Ground Nuts,11,32,32,20-20
32,44,46,Red,Sugarcane,41,21,8,DAP
34,65,60,Black,Maize,38,48,2,DAP
20,84,47,Black,Sugarcane,4,34,2,Urea
30,73,35,Red,Sugarcane,39,33,29,28-28
29,56,54,Sandy,Maize,43,17,17,20-20
24,42,55,Sandy,Ground Nuts,0,35,1,Urea
35,43,75,Red,Wheat,9,2,31,Urea
30,66,54,Sandy,Cotton,10,43,42,20-20
25,83,64,Sandy,Cotton,26,15,8,DAP
28,77,38,Black,Cotton,22,10,1,DAP
32,59,76,Sandy,Maize,19,9,19,MOP
27,68,40,Sandy,Sugarcane,4,41,26,Urea
33,76,77,Sandy,Sugarcane,12,20,35,20-20
20,42,52,Sandy,Rice,49,24,40,28-28
36,87,42,Red,Sugarcane,9,34,45,Urea
24,45,74,Red,Ground Nuts,48,5,18,MOP
21,73,25,Red,Wheat,35,45,15,20-20
28,36,51,Sandy,Cotton,40,43,25,28-28
23,77,41,Red,Ground Nuts,49,7,13,MOP
36,84,22,Loamy,Ground Nuts,15,33,46,20-20
36,84,54,Loamy,Wheat,6,40,17,Urea
37,56,35,Loamy,Cotton,31,45,27,20-20
35,74,61,Black,Maize,24,0,46,MOP
27,84,78,Sandy,Wheat,43,2,18,MOP
30,64,44,Black,Ground Nuts,25,37,29,20-20
37,44,36,Red,Sugarcane,35,26,40,20-20
29,57,58,Sandy,Cotton,27,12,20,20-20
32,64,32,Loamy,Rice,43,42,20,20-20
36,36,47,Sandy,Wheat,11,46,47,20-20
37,79,30,Black,Ground Nuts,25,49,29,20-20
29,75,29,Red,Maize,3,18,48,Urea
35,79,58,Red,Ground Nuts,43,18,41,28-28
39,80,43,Black,Rice,22,5,36,MOP
24,75,57,Sandy,Maize,39,46,40,28-28
32,49,43,Black,Cotton,23,13,45,20-20
37,61,52,Red,Wheat,30,4,31,MOP
36,67,36,Loamy,Maize,29,42,29,20-20
28,69,76,Red,Rice,2,44,21,Urea
33,61,63,Red,Ground Nuts,15,44,23,20-20
36,55,55,Sandy,Rice,33,35,9,DAP
23,87,54,Loamy,Sugarcane,37,8,23,MOP
37,68,25,Red,Maize,27,22,0,DAP
39,49,77,Loamy,Wheat,48,31,34,28-28
34,47,79,Black,Wheat,43,28,15,20-20
30,79,35,Sandy,Ground Nuts,40,44,4,DAP
31,44,64,Loamy,Ground Nuts,47,27,30,28-28
28,81,47,Loamy,Ground Nuts,6,39,44,Urea
32,51,60,Sandy,Sugarcane,7,10,36,Urea
34,80,51,Black,Rice,6,18,24,Urea
34,51,45,Loamy,Ground Nuts,36,0,42,MOP
24,82,30,Sandy,Maize,6,8,48,Urea
38,50,71,Red,Ground Nuts,49,1,24,MOP
39,31,44,Sandy,Rice,17,3,2,DAP
33,69,50,Red,Maize,47,28,37,28-28
36,82,40,Loamy,Maize,38,3,31,MOP
37,72,64,Loamy,Maize,20,0,47,MOP
22,47,74,Loamy,Rice,33,27,19,20-20
21,52,70,Black,Ground Nuts,48,17,29,28-28
20,42,22,Black,Rice,26,45,1,DAP
29,70,31,Red,Rice,7,12,4,Urea
38,38,70,Sandy,Cotton,33,39,18,20-20
36,78,59,Red,Rice,17,5,19,MOP
31,36,65,Sandy,Sugarcane,40,48,21,28-28
20,70,73,Loamy,Cotton,11,42,10,20-20
31,83,60,Sandy,Maize,21,46,17,20-20
36,30,44,Black,Ground Nuts,39,38,26,28-28
22,31,75,Sandy,Wheat,21,21,30,20-20
30,33,36,Sandy,Ground Nuts,7,29,34,Urea
36,43,57,Loamy,Cotton,41,26,43,28-28
22,61,55,Loamy,Cotton,27,7,44,MOP
27,65,55,Black,Maize,49,42,20,20-20
39,31,38,Sandy,Rice,46,27,19,20-20
23,69,63,Sandy,Rice,31,1,8,DAP
26,79,76,Sandy,Cotton,10,19,30,20-20
33,80,21,Loamy,Rice,20,10,8,DAP
33,43,36,Black,Cotton,25,13,6,DAP
23,49,49,Sandy,Ground Nuts,13,23,32,20-20
35,54,66,Sandy,Wheat,14,12,0,DAP
20,71,29,Sandy,Ground Nuts,13,7,18,MOP
36,78,54,Sandy,Wheat,11,43,2,DAP
29,37,71,Black,Maize,35,20,38,20-20
35,57,55,Black,Sugarcane,2,21,11,Urea
35,75,73,Black,Sugarcane,43,8,29,MOP
27,50,52,Loamy,Ground Nuts,6,41,15,Urea
26,52,20,Sandy,Rice,38,42,12,20-20
25,61,37,Sandy,Sugarcane,45,10,49,28-28
35,37,23,Sandy,Wheat,0,15,23,Urea
39,60,74,Sandy,Maize,38,49,16,20-20
35,66,73,Red,Wheat,24,8,26,MOP
26,45,66,Black,Cotton,30,2,28,MOP
28,69,46,Red,Rice,21,35,40,20-20
33,71,44,Red,Rice,9,41,13,Urea
30,56,74,Loamy,Sugarcane,17,12,4,DAP
33,69,47,Loamy,Cotton,12,0,42,MOP
26,70,72,Sandy,Sugarcane,7,43,37,Urea
20,47,41,Red,Sugarcane,8,10,5,Urea
32,64,61,Red,Sugarcane,14,23,23,20-20
39,78,44,Black,Cotton,7,4,39,Urea
22,81,36,Red,Sugarcane,32,1,32,MOP
39,44,78,Loamy,Rice,34,16,8,DAP
23,82,76,Red,Sugarcane,18,16,41,20-20
30,56,73,Loamy,Cotton,29,19,48,20-20
21,46,63,Sandy,Cotton,8,14,2,Urea
33,69,71,Loamy,Wheat,18,3,22,MOP
31,31,31,Sandy,Sugarcane,46,10,20,20-20
36,78,35,Black,Cotton,45,22,21,28-28
31,79,56,Sandy,Ground Nuts,25,0,44,MOP
31,60,35,Red,Sugarcane,0,41,7,Urea
20,66,36,Loamy,Maize,2,49,19,Urea
32,70,74,Sandy,Rice,33,46,13,20-20
33,70,50,Sandy,Rice,24,3,29,MOP
21,63,34,Sandy,Ground Nuts,29,37,7,DAP
31,63,32,Sandy,Sugarcane,0,1,18,Urea
35,80,59,Sandy,Rice,17,44,44,20-20
23,84,46,Sandy,Rice,32,26,37,20-20
27,88,40,Loamy,Maize,8,33,35,Urea
21,32,21,Red,Rice,6,12,5,Urea
29,46,27,Red,Rice,29,46,33,20-20
28,43,61,Sandy,Cotton,12,17,9,DAP
34,43,26,Loamy,Rice,16,10,30,20-20
32,75,29,Sandy,Sugarcane,12,4,10,MOP
36,67,76,Black,Rice,12,28,42,20-20
35,64,23,Red,Sugarcane,41,24,34,28-28
21,30,62,Sandy,Rice,37,13,10,20-20
39,77,60,Loamy,Sugarcane,36,47,39,28-28
39,58,55,Red,Rice,9,45,31,Urea
33,33,54,Loamy,Ground Nuts,13,40,48,20-20
22,62,62,Black,Sugarcane,42,37,25,28-28
31,46,22,Sandy,Rice,4,40,21,Urea
27,57,77,Black,Maize,35,36,0,DAP
21,79,37,Red,Cotton,34,10,47,20-20
23,55,77,Sandy,Cotton,45,43,28,28-28
33,37,70,Red,Cotton,44,31,38,28-28
35,63,65,Sandy,Cotton,22,48,21,20-20
38,88,75,Loamy,Maize,4,5,31,Urea
21,47,62,Red,Ground Nuts,43,5,24,MOP
31,60,43,Black,Ground Nuts,27,46,39,20-20
33,88,51,Black,Maize,22,48,44,20-20
25,56,53,Loamy,Rice,41,21,28,28-28
32,45,78,Loamy,Maize,33,2,36,MOP
23,87,21,Black,Cotton,30,18,31,20-20
37,39,21,Loamy,Ground Nuts,6,33,29,Urea
31,69,29,Sandy,Wheat,6,40,17,Urea
39,41,42,Black,Rice,3,40,43,Urea
38,51,34,Red,Sugarcane,43,6,47,MOP
27,45,73,Black,Ground Nuts,31,15,2,DAP
26,41,31,Loamy,Cotton,27,37,11,20-20
35,40,62,Sandy,Ground Nuts,3,8,19,Urea
38,49,36,Red,Cotton,38,12,49,28-28
25,80,37,Black,Cotton,44,33,7,DAP
39,30,33,Black,Ground Nuts,7,45,30,Urea
30,56,36,Red,Ground Nuts,13,36,23,20-20
24,32,34,Sandy,Ground Nuts,29,42,12,20-20
35,41,31,Loamy,Maize,2,46,7,Urea
26,59,78,Loamy,Ground Nuts,1,5,41,Urea
24,38,35,Loamy,Sugarcane,9,37,13,Urea
30,82,51,Loamy,Rice,5,47,14,Urea
34,83,42,Red,Cotton,6,3,20,Urea
22,66,57,Sandy,Ground Nuts,15,4,14,MOP
24,30,53,Sandy,Sugarcane,5,5,25,Urea
24,71,53,Black,Wheat,15,12,37,20-20
28,78,35,Black,Ground Nuts,26,45,45,20-20
34,33,53,Sandy,Maize,11,23,37,20-20
22,44,59,Black,Cotton,21,27,32,20-20
25,80,26,Sandy,Sugarcane,14,12,9,DAP
36,56,52,Red,Ground Nuts,21,41,18,20-20
27,37,23,Red,Sugarcane,34,48,10,20-20
30,89,62,Loamy,Cotton,47,17,2,DAP
25,89,71,Sandy,Sugarcane,49,6,22,MOP
27,52,26,Red,Sugarcane,14,3,5,DAP
29,44,37,Sandy,Ground Nuts,22,30,40,20-20
22,56,23,Black,Ground Nuts,37,23,40,28-28
33,60,68,Sandy,Rice,48,21,28,28-28
33,68,30,Loamy,Maize,1,20,3,Urea
29,76,62,Loamy,Rice,1,47,2,Urea
31,37,39,Red,Maize,48,41,19,20-20
25,59,30,Black,Maize,18,25,42,20-20
31,87,34,Black,Rice,4,29,48,Urea
33,84,65,Sandy,Cotton,3,34,7,Urea
21,71,36,Black,Sugarcane,27,22,5,DAP
28,47,53,Loamy,Wheat,17,44,4,DAP
29,33,69,Red,Rice,39,39,7,DAP
36,76,67,Red,Rice,40,49,7,DAP
36,72,31,Red,Cotton,49,29,34,28-28
22,51,61,Black,Sugarcane,30,18,18,20-20
38,32,47,Black,Ground Nuts,21,31,47,20-20
20,44,67,Loamy,Rice,10,49,9,DAP
31,64,54,Sandy,Wheat,47,18,34,28-28
26,76,27,Sandy,Sugarcane,15,21,8,DAP
23,67,46,Red,Rice,3,3,7,Urea
29,62,41,Red,Ground Nuts,20,44,7,DAP
32,43,73,Black,Rice,40,11,7,DAP
21,77,76,Red,Ground Nuts,44,14,19,20-20
29,30,43,Loamy,Maize,24,14,6,DAP
23,82,21,Loamy,Maize,19,9,45,MOP
37,78,50,Red,Rice,7,18,21,Urea
24,55,41,Red,Cotton,42,7,16,MOP
38,37,20,Red,Maize,8,30,43,Urea
21,79,33,Red,Rice,17,8,4,DAP
31,45,44,Red,Ground Nuts,30,28,33,20-20
36,67,55,Loamy,Sugarcane,34,6,24,MOP
29,39,55,Sandy,Ground Nuts,29,7,46,MOP
21,71,60,Loamy,Wheat,17,40,42,20-20
25,66,22,Loamy,Maize,18,16,14,20-20
27,55,24,Red,Rice,40,14,30,28-28
38,57,20,Sandy,Maize,23,15,44,20-20
30,41,73,Red,Ground Nuts,49,6,18,MOP
31,49,38,Loamy,Ground Nuts,21,41,43,20-20
28,78,52,Sandy,Sugarcane,47,18,30,28-28
21,43,61,Black,Cotton,13,37,46,20-20
27,75,73,Red,Rice,18,24,11,20-20
30,64,49,Black,Sugarcane,28,11,22,20-20
23,58,31,Black,Wheat,21,31,49,20-20
29,41,29,Black,Rice,29,46,22,20-20
39,81,53,Black,Wheat,14,9,35,MOP
35,47,35,Sandy,Cotton,20,23,10,20-20
27,73,59,Red,Rice,25,49,21,20-20
23,31,65,Sandy,Rice,35,3,46,MOP
29,31,48,Red,Sugarcane,11,42,29,20-20
31,88,34,Red,Maize,6,36,4,Urea
33,46,67,Red,Rice,10,44,36,20-20
35,39,30,Sandy,Cotton,38,41,19,20-20
37,47,63,Loamy,Rice,19,38,9,DAP
31,51,53,Black,Rice,34,42,21,20-20
37,48,55,Loamy,Rice,3,3,41,Urea
26,87,49,Loamy,Rice,1,35,29,Urea
39,82,54,Loamy,Cotton,19,36,29,20-20
26,30,28,Black,Sugarcane,46,24,21,28-28
28,53,37,Loamy,Maize,19,40,37,20-20
20,65,38,Black,Cotton,11,29,37,20-20
25,54,58,Black,Cotton,16,0,37,MOP
25,65,23,Black,Wheat,17,28,6,DAP
31,60,25,Red,Maize,39,15,49,28-28
31,60,70,Red,Sugarcane,23,36,35,20-20
29,31,52,Loamy,Ground Nuts,7,36,13,Urea
25,48,51,Red,Sugarcane,36,6,10,MOP
36,82,35,Black,Ground Nuts,40,39,6,DAP
38,41,30,Red,Wheat,29,32,31,20-20
37,39,41,Black,Wheat,19,49,17,20-20
25,60,55,Sandy,Cotton,22,21,33,20-20
38,74,69,Red,Sugarcane,36,42,1,DAP
29,51,42,Loamy,Ground Nuts,9,26,6,Urea
27,52,45,Sandy,Sugarcane,32,28,42,20-20
25,81,79,Sandy,Ground Nuts,23,15,30,20-20
26,52,50,Red,Sugarcane,35,20,17,20-20
20,44,48,Red,Cotton,15,10,19,20-20
37,55,24,Loamy,Ground Nuts,49,20,6,DAP
39,32,73,Sandy,Sugarcane,27,8,21,MOP
31,52,57,Black,Rice,11,26,36,20-20
35,49,44,Red,Wheat,19,38,33,20-20
29,74,79,Sandy,Wheat,46,21,45,28-28
29,69,53,Sandy,Ground Nuts,17,14,38,20-20
33,86,31,Black,Wheat,36,42,41,28-28
39,68,41,Sandy,Wheat,25,22,49,20-20
29,85,28,Red,Rice,45,28,39,28-28
29,37,79,Black,Maize,6,38,15,Urea
30,47,39,Red,Sugarcane,42,15,13,20-20
21,70,48,Loamy,Ground Nuts,46,2,40,MOP
39,35,63,Sandy,Wheat,20,15,31,20-20
27,56,48,Red,Sugarcane,42,7,37,MOP
26,65,64,Red,Sugarcane,31,25,38,20-20
27,44,46,Loamy,Rice,6,41,25,Urea
20,66,73,Sandy,Sugarcane,22,8,29,MOP
21,87,74,Red,Wheat,19,34,40,20-20
37,34,36,Black,Ground Nuts,19,6,38,MOP
34,68,24,Red,Sugarcane,31,7,8,DAP
20,38,71,Red,Rice,25,34,31,20-20
24,36,64,Red,Ground Nuts,35,47,6,DAP
21,70,32,Red,Ground Nuts,23,45,11,20-20
39,49,61,Sandy,Ground Nuts,0,38,22,Urea
22,39,34,Red,Wheat,27,35,16,20-20
38,55,34,Loamy,Rice,25,5,20,MOP
37,33,37,Red,Cotton,33,6,11,MOP
37,67,69,Black,Maize,25,11,21,20-20
33,53,21,Black,Sugarcane,35,38,22,20-20
27,43,42,Red,Sugarcane,4,0,4,Urea
31,70,62,Red,Sugarcane,1,49,17,Urea
29,30,32,Loamy,Cotton,31,42,36,20-20
39,46,62,Loamy,Ground Nuts,33,42,36,20-20
36,74,23,Sandy,Ground Nuts,49,48,6,DAP
30,53,66,Sandy,Maize,29,24,2,DAP
21,56,73,Black,Rice,23,11,0,DAP
23,36,74,Red,Cotton,27,26,5,DAP
20,38,44,Red,Cotton,45,22,6,DAP
34,72,30,Loamy,Wheat,2,18,26,Urea
32,64,69,Loamy,Ground Nuts,49,20,30,28-28
27,87,67,Sandy,Cotton,9,49,7,Urea
23,41,61,Sandy,Cotton,5,20,13,Urea
29,50,31,Black,Sugarcane,33,23,14,20-20
38,32,32,Loamy,Ground Nuts,30,12,6,DAP
37,44,28,Red,Wheat,42,41,6,DAP
24,50,78,Loamy,Rice,49,35,32,28-28
38,39,72,Loamy,Maize,45,14,40,28-28
35,62,64,Loamy,Rice,12,49,6,DAP
20,75,57,Sandy,Wheat,38,0,19,MOP
31,88,25,Red,Sugarcane,19,33,6,DAP
21,81,62,Red,Maize,31,41,49,20-20
27,35,70,Sandy,Rice,9,30,13,Urea
37,31,78,Sandy,Ground Nuts,25,49,14,20-20
35,58,62,Red,Ground Nuts,18,31,17,20-20
24,84,29,Black,Maize,28,35,9,DAP
32,69,42,Loamy,Maize,12,28,34,20-20
38,62,34,Red,Maize,33,9,26,MOP
22,33,64,Sandy,Cotton,19,20,42,20-20
27,88,42,Red,Wheat,43,35,0,DAP
31,33,59,Loamy,Ground Nuts,39,23,27,28-28
21,58,56,Red,Ground Nuts,17,26,33,20-20
30,66,53,Sandy,Wheat,33,20,47,20-20
31,89,35,Black,Sugarcane,47,17,2,DAP
37,89,64,Sandy,Ground Nuts,7,3,48,Urea
32,49,70,Black,Rice,15,46,2,DAP
24,70,60,Loamy,Sugarcane,39,17,10,20-20
31,52,66,Sandy,Rice,22,8,3,DAP
21,74,51,Red,Maize,31,48,29,20-20
24,47,57,Sandy,Ground Nuts,12,29,38,20-20
26,78,59,Sandy,Rice,25,34,31,20-20
31,54,75,Loamy,Rice,37,44,15,20-20
35,30,65,Black,Maize,0,29,16,Urea
27,83,24,Black,Sugarcane,1,38,10,Urea
28,44,36,Red,Rice,38,45,35,28-28
34,63,41,Sandy,Ground Nuts,12,5,31,MOP
24,77,58,Loamy,Sugarcane,26,13,34,20-20
32,49,60,Black,Sugarcane,3,45,26,Urea
24,83,67,Red,Wheat,40,28,47,28-28
30,66,37,Black,Ground Nuts,19,31,33,20-20
29,56,47,Red,Ground Nuts,2,13,4,Urea
39,51,32,Black,Maize,22,19,24,20-20
32,80,69,Red,Maize,1,49,27,Urea
28,34,61,Black,Cotton,15,8,17,MOP
33,63,20,Black,Ground Nuts,9,11,2,Urea
37,68,72,Sandy,Sugarcane,27,13,27,20-20
34,32,69,Red,Cotton,43,22,1,DAP
29,46,38,Red,Ground Nuts,17,47,33,20-20
26,53,53,Sandy,Maize,1,33,21,Urea
27,53,78,Sandy,Maize,13,15,21,20-20
22,32,23,Black,Ground Nuts,43,17,29,28-28
34,74,62,Black,Cotton,19,40,33,20-20
35,36,22,Black,Maize,39,39,47,28-28
23,54,60,Sandy,Maize,22,32,0,DAP
25,85,29,Black,Wheat,6,4,28,Urea
20,32,47,Sandy,Rice,44,38,18,20-20
23,44,53,Black,Ground Nuts,46,9,18,MOP
30,58,58,Sandy,Wheat,13,21,40,20-20
31,79,66,Red,Rice,36,42,40,28-28
24,58,78,Loamy,Ground Nuts,7,43,28,Urea
35,39,38,Black,Wheat,49,32,42,28-28
32,61,61,Black,Wheat,4,30,32,Urea
32,52,75,Sandy,Ground Nuts,22,5,16,MOP
36,68,71,Red,Sugarcane,40,35,37,28-28
26,38,65,Red,Cotton,9,2,0,Urea
27,66,55,Black,Ground Nuts,48,3,49,MOP
32,81,76,Sandy,Wheat,26,26,40,20-20
35,69,62,Sandy,Sugarcane,34,37,32,20-20
23,43,22,Loamy,Wheat,0,24,35,Urea
27,33,42,Red,Cotton,6,36,21,Urea
35,49,36,Loamy,Sugarcane,46,26,17,20-20
29,57,26,Red,Ground Nuts,7,40,16,Urea
31,43,45,Black,Rice,10,35,31,20-20
31,73,62,Black,Cotton,33,45,19,20-20
24,63,37,Sandy,Maize,27,46,22,20-20
35,42,79,Sandy,Ground Nuts,33,35,27,20-20
20,60,65,Sandy,Ground Nuts,42,45,45,28-28
28,62,65,Red,Ground Nuts,19,41,25,20-20
31,81,25,Sandy,Sugarcane,27,6,6,DAP
24,68,50,Black,Maize,48,29,40,28-28
39,57,48,Loamy,Sugarcane,41,49,19,20-20
22,54,28,Black,Rice,36,46,40,28-28
24,61,73,Black,Sugarcane,2,28,46,Urea
21,38,54,Black,Ground Nuts,8,39,10,Urea
33,57,36,Loamy,Wheat,21,40,6,DAP
21,87,79,Black,Maize,24,4,37,MOP
32,60,31,Red,Maize,1,5,26,Urea
26,46,55,Red,Sugarcane,22,43,8,DAP
29,82,71,Loamy,Wheat,16,6,3,DAP
32,52,67,Red,Wheat,24,38,48,20-20
35,42,43,Sandy,Sugarcane,11,31,37,20-20
33,84,29,Red,Cotton,26,14,28,20-20
30,39,77,Black,Rice,19,12,48,20-20
29,45,49,Red,Sugarcane,8,17,25,Urea
25,35,48,Sandy,Ground Nuts,22,9,24,MOP
23,77,58,Sandy,Wheat,35,39,13,20-20
20,40,29,Sandy,Rice,27,10,36,20-20
26,87,58,Black,Sugarcane,49,39,49,28-28
28,81,74,Sandy,Rice,47,39,27,28-28
27,32,47,Black,Cotton,28,46,7,DAP
24,57,37,Sandy,Wheat,41,1,41,MOP
38,70,60,Black,Cotton,31,26,10,20-20
29,44,73,Black,Cotton,11,44,34,20-20
30,89,69,Black,Wheat,29,49,30,20-20
34,42,36,Red,Ground Nuts,10,43,33,20-20
25,71,30,Sandy,Cotton,36,7,45,MOP
34,81,20,Black,Sugarcane,19,48,35,20-20
24,85,36,Sandy,Sugarcane,10,37,16,20-20
38,74,55,Red,Rice,47,15,48,28-28
38,46,55,Loamy,Sugarcane,46,23,20,20-20
29,36,65,Sandy,Sugarcane,37,22,25,28-28
31,57,79,Sandy,Rice,44,13,40,28-28
23,67,28,Red,Maize,15,26,27,20-20
37,42,64,Black,Wheat,34,9,21,MOP
35,89,79,Sandy,Sugarcane,49,27,40,28-28
27,46,47,Loamy,Rice,0,24,2,Urea
23,44,67,Red,Cotton,24,1,27,MOP
31,65,52,Black,Cotton,48,44,35,28-28
21,57,22,Sandy,Ground Nuts,26,32,1,DAP
23,44,70,Sandy,Sugarcane,31,49,45,20-20
24,75,27,Red,Wheat,5,45,19,Urea
22,82,69,Black,Rice,40,34,39,28-28
28,40,25,Black,Ground Nuts,35,46,49,20-20
37,85,78,Red,Ground Nuts,38,40,35,28-28
30,60,71,Sandy,Rice,22,12,7,DAP
22,33,77,Sandy,Rice,28,4,38,MOP
21,64,25,Black,Rice,29,4,24,MOP
28,63,48,Black,Rice,21,21,14,20-20
33,81,56,Loamy,Wheat,10,33,29,20-20
23,56,31,Loamy,Rice,25,0,46,MOP
28,39,28,Loamy,Wheat,22,16,33,20-20
32,59,60,Black,Wheat,2,48,3,Urea
37,74,68,Black,Wheat,47,8,21,MOP
34,49,38,Black,Cotton,5,9,24,Urea
29,58,36,Sandy,Maize,6,14,8,Urea
35,87,73,Red,Ground Nuts,43,44,22,28-28
31,82,67,Black,Sugarcane,38,28,38,28-28
39,58,63,Sandy,Cotton,21,24,49,20-20
24,52,51,Black,Maize,47,20,11,20-20
21,86,54,Red,Ground Nuts,49,16,13,20-20
29,79,33,Black,Cotton,41,26,6,DAP
20,50,68,Sandy,Ground Nuts,32,27,30,20-20
26,77,73,Black,Wheat,39,22,5,DAP
36,72,35,Black,Wheat,2,38,22,Urea
35,39,40,Black,Rice,29,35,18,20-20
22,70,31,Loamy,Wheat,47,2,20,MOP
33,41,79,Black,Cotton,23,32,18,20-20
29,59,43,Sandy,Ground Nuts,2,6,46,Urea
26,80,53,Sandy,Sugarcane,1,4,18,Urea
36,62,27,Sandy,Ground Nuts,43,25,43,28-28
25,47,63,Black,Wheat,39,16,33,28-28
23,43,40,Red,Ground Nuts,18,16,42,20-20
36,51,67,Sandy,Maize,23,46,12,20-20
28,50,27,Loamy,Ground Nuts,49,2,35,MOP
23,30,47,Red,Cotton,19,2,24,MOP
26,78,35,Sandy,Maize,46,33,32,28-28
21,72,29,Black,Rice,48,7,20,MOP
36,81,71,Loamy,Rice,49,44,33,28-28
27,89,34,Sandy,Ground Nuts,30,5,45,MOP
34,44,23,Loamy,Sugarcane,49,36,24,28-28
34,65,45,Red,Cotton,40,44,17,20-20
27,76,34,Sandy,Sugarcane,30,21,42,20-20
35,83,55,Black,Maize,36,32,10,20-20
38,51,51,Loamy,Sugarcane,42,49,18,20-20
30,61,62,Sandy,Maize,28,6,48,MOP
21,87,57,Red,Sugarcane,3,48,48,Urea
36,75,23,Red,Rice,9,39,33,Urea
35,83,60,Sandy,Cotton,35,18,1,DAP
34,62,28,Red,Sugarcane,34,47,29,20-20
32,87,54,Loamy,Ground Nuts,47,45,44,28-28
34,70,74,Loamy,Maize,20,9,37,MOP
23,88,47,Loamy,Ground Nuts,42,22,14,20-20
35,68,56,Loamy,Cotton,40,1,10,MOP
31,52,66,Red,Ground Nuts,0,20,23,Urea
23,72,79,Sandy,Rice,41,23,3,DAP
22,84,28,Red,Rice,11,47,18,20-20
36,31,21,Red,Wheat,23,12,28,20-20
37,31,22,Sandy,Cotton,1,4,13,Urea
37,67,77,Sandy,Sugarcane,46,17,49,28-28
36,84,72,Black,Rice,19,10,16,20-20
31,80,63,Loamy,Sugarcane,15,36,7,DAP
23,58,67,Sandy,Sugarcane,33,31,12,20-20
31,81,24,Red,Maize,12,27,22,20-20
39,75,29,Loamy,Ground Nuts,17,21,28,20-20
34,89,47,Loamy,Sugarcane,28,44,46,20-20
35,32,34,Red,Wheat,42,27,10,20-20
